% American Institute of Steel Construction, 2017.  All values are inches raised to the appropriate power.
% Shape, tf(tw), B, D, k
HSS254.0X203.2X6.4	5.9	203.0	253.9	8.85
HSS254.0X203.2X4.8	4.4	203.3	254.1	6.6
HSS254.0X152.4X15.9	14.8	152.5	253.8	22.2
HSS254.0X152.4X12.7	11.8	152.3	253.9	17.7
HSS254.0X152.4X9.5	8.9	152.5	254.4	13.35
HSS254.0X152.4X7.9	7.4	152.3	254.3	11.1
HSS254.0X152.4X6.4	5.9	152.7	253.9	8.85
HSS254.0X152.4X4.8	4.4	152.5	254.1	6.6
HSS254.0X127.0X9.5	8.9	126.8	254.4	13.35
HSS254.0X127.0X7.9	7.4	127.1	254.3	11.1
HSS254.0X127.0X6.4	5.9	127.3	253.9	8.85
HSS254.0X127.0X4.8	4.4	126.8	254.1	6.6
HSS254.0X101.6X15.9	14.8	101.5	253.8	22.2
HSS254.0X101.6X12.7	11.8	101.6	253.9	17.7
HSS254.0X101.6X9.5	8.9	101.6	254.4	13.35
HSS254.0X101.6X7.9	7.4	101.3	254.3	11.1
HSS254.0X101.6X6.4	5.9	101.8	253.9	8.85
HSS254.0X101.6X4.8	4.4	101.7	254.1	6.6
HSS254.0X101.6X3.2	2.9	101.7	254.0	4.35
HSS254.0X88.9X12.7	11.8	88.9	253.9	17.7
HSS254.0X88.9X9.5	8.9	88.9	254.4	13.35
HSS254.0X88.9X7.9	7.4	88.9	254.3	11.1
HSS254.0X88.9X6.4	5.9	88.8	253.9	8.85
HSS254.0X88.9X4.8	4.4	88.8	254.1	6.6
HSS254.0X88.9X3.2	2.9	89.0	254.0	4.35
HSS254.0X76.2X9.5	8.9	76.2	254.4	13.35
HSS254.0X76.2X7.9	7.4	76.2	254.3	11.1
HSS254.0X76.2X6.4	5.9	76.2	253.9	8.85
HSS254.0X76.2X4.8	4.4	76.0	254.1	6.6
HSS254.0X76.2X3.2	2.9	76.3	254.0	4.35
HSS254.0X50.8X9.5	8.9	50.8	254.4	13.35
HSS254.0X50.8X7.9	7.4	50.8	254.3	11.1
HSS254.0X50.8X6.4	5.9	50.8	253.9	8.85
HSS254.0X50.8X4.8	4.4	50.8	254.1	6.6
HSS254.0X50.8X3.2	2.9	50.7	254.0	4.35
HSS228.6X177.8X15.9	14.8	177.8	228.8	22.2
HSS228.6X177.8X12.7	11.8	178.4	229.1	17.7
HSS228.6X177.8X9.5	8.9	178.2	228.7	13.35
HSS228.6X177.8X7.9	7.4	178.1	228.4	11.1
HSS228.6X177.8X6.4	5.9	177.5	228.4	8.85
HSS228.6X177.8X4.8	4.4	177.7	228.5	6.6
HSS228.6X127.0X15.9	14.8	127.1	228.8	22.2
HSS228.6X127.0X12.7	11.8	127.0	229.1	17.7
HSS228.6X127.0X9.5	8.9	126.8	228.7	13.35
HSS228.6X127.0X7.9	7.4	127.1	228.4	11.1
HSS228.6X127.0X6.4	5.9	127.3	228.4	8.85
HSS228.6X127.0X4.8	4.4	126.8	228.5	6.6
HSS228.6X76.2X12.7	11.8	76.2	229.1	17.7
HSS228.6X76.2X9.5	8.9	76.2	228.7	13.35
HSS228.6X76.2X7.9	7.4	76.2	228.4	11.1
HSS228.6X76.2X6.4	5.9	76.2	228.4	8.85
HSS228.6X76.2X4.8	4.4	76.0	228.5	6.6
HSS203.2X152.4X15.9	14.8	152.5	203.7	22.2
HSS203.2X152.4X12.7	11.8	152.3	203.1	17.7
HSS203.2X152.4X9.5	8.9	152.5	203.0	13.35
HSS203.2X152.4X7.9	7.4	152.3	203.3	11.1
HSS203.2X152.4X6.4	5.9	152.7	203.0	8.85
HSS203.2X152.4X4.8	4.4	152.5	203.3	6.6
HSS203.2X101.6X15.9	14.8	101.5	203.7	22.2
HSS203.2X101.6X12.7	11.8	101.6	203.1	17.7
HSS203.2X101.6X9.5	8.9	101.6	203.0	13.35
HSS203.2X101.6X7.9	7.4	101.3	203.3	11.1
HSS203.2X101.6X6.4	5.9	101.8	203.0	8.85
HSS203.2X101.6X4.8	4.4	101.7	203.3	6.6
HSS203.2X101.6X3.2	2.9	101.7	203.3	4.35
HSS203.2X76.2X12.7	11.8	76.2	203.1	17.7
HSS203.2X76.2X9.5	8.9	76.2	203.0	13.35
HSS203.2X76.2X7.9	7.4	76.2	203.3	11.1
HSS203.2X76.2X6.4	5.9	76.2	203.0	8.85
HSS203.2X76.2X4.8	4.4	76.0	203.3	6.6
HSS203.2X76.2X3.2	2.9	76.3	203.3	4.35
HSS203.2X50.8X9.5	8.9	50.8	203.0	13.35
HSS203.2X50.8X7.9	7.4	50.8	203.3	11.1
HSS203.2X50.8X6.4	5.9	50.8	203.0	8.85
HSS203.2X50.8X4.8	4.4	50.8	203.3	6.6
HSS203.2X50.8X3.2	2.9	50.7	203.3	4.35
HSS177.8X127.0X12.7	11.8	127.0	178.4	17.7
HSS177.8X127.0X9.5	8.9	126.8	178.2	13.35
HSS177.8X127.0X7.9	7.4	127.1	178.1	11.1
HSS177.8X127.0X6.4	5.9	127.3	177.5	8.85
HSS177.8X127.0X4.8	4.4	126.8	177.7	6.6
HSS177.8X127.0X3.2	2.9	127.0	177.7	4.35
HSS177.8X101.6X12.7	11.8	101.6	178.4	17.7
HSS177.8X101.6X9.5	8.9	101.6	178.2	13.35
HSS177.8X101.6X7.9	7.4	101.3	178.1	11.1
HSS177.8X101.6X6.4	5.9	101.8	177.5	8.85
HSS177.8X101.6X4.8	4.4	101.7	177.7	6.6
HSS177.8X101.6X3.2	2.9	101.7	177.7	4.35
HSS177.8X76.2X12.7	11.8	76.2	178.4	17.7
HSS177.8X76.2X9.5	8.9	76.2	178.2	13.35
HSS177.8X76.2X7.9	7.4	76.2	178.1	11.1
HSS177.8X76.2X6.4	5.9	76.2	177.5	8.85
HSS177.8X76.2X4.8	4.4	76.0	177.7	6.6
HSS177.8X76.2X3.2	2.9	76.3	177.7	4.35
HSS177.8X50.8X6.4	5.9	50.8	177.5	8.85
HSS177.8X50.8X4.8	4.4	50.8	177.7	6.6
HSS177.8X50.8X3.2	2.9	50.7	177.7	4.35
HSS152.4X127.0X12.7	11.8	127.0	152.3	17.7
HSS152.4X127.0X9.5	8.9	126.8	152.5	13.35
HSS152.4X127.0X7.9	7.4	127.1	152.3	11.1
HSS152.4X127.0X6.4	5.9	127.3	152.7	8.85
HSS152.4X127.0X4.8	4.4	126.8	152.5	6.6
HSS152.4X127.0X3.2	2.9	127.0	152.3	4.35
HSS152.4X101.6X12.7	11.8	101.6	152.3	17.7
HSS152.4X101.6X9.5	8.9	101.6	152.5	13.35
HSS152.4X101.6X7.9	7.4	101.3	152.3	11.1
HSS152.4X101.6X6.4	5.9	101.8	152.7	8.85
HSS152.4X101.6X4.8	4.4	101.7	152.5	6.6
HSS152.4X101.6X3.2	2.9	101.7	152.3	4.35
HSS152.4X76.2X12.7	11.8	76.2	152.3	17.7
HSS152.4X76.2X9.5	8.9	76.2	152.5	13.35
HSS152.4X76.2X7.9	7.4	76.2	152.3	11.1
HSS152.4X76.2X6.4	5.9	76.2	152.7	8.85
HSS152.4X76.2X4.8	4.4	76.0	152.5	6.6
HSS152.4X76.2X3.2	2.9	76.3	152.3	4.35
HSS152.4X50.8X9.5	8.9	50.8	152.5	13.35
HSS152.4X50.8X7.9	7.4	50.8	152.3	11.1
HSS152.4X50.8X6.4	5.9	50.8	152.7	8.85
HSS152.4X50.8X4.8	4.4	50.8	152.5	6.6
HSS152.4X50.8X3.2	2.9	50.7	152.3	4.35
HSS127.0X101.6X12.7	11.8	101.6	127.0	17.7
HSS127.0X101.6X9.5	8.9	101.6	126.8	13.35
HSS127.0X101.6X7.9	7.4	101.3	127.1	11.1
HSS127.0X101.6X6.4	5.9	101.8	127.3	8.85
HSS127.0X101.6X4.8	4.4	101.7	126.8	6.6
HSS127.0X101.6X3.2	2.9	101.7	127.0	4.35
HSS127.0X76.2X12.7	11.8	76.2	127.0	17.7
HSS127.0X76.2X9.5	8.9	76.2	126.8	13.35
HSS127.0X76.2X7.9	7.4	76.2	127.1	11.1
HSS127.0X76.2X6.4	5.9	76.2	127.3	8.85
HSS127.0X76.2X4.8	4.4	76.0	126.8	6.6
HSS127.0X76.2X3.2	2.9	76.3	127.0	4.35
HSS127.0X63.5X6.4	5.9	63.5	127.3	8.85
HSS127.0X63.5X4.8	4.4	63.7	126.8	6.6
HSS127.0X63.5X3.2	2.9	63.7	127.0	4.35
HSS127.0X50.8X9.5	8.9	50.8	126.8	13.35
HSS127.0X50.8X7.9	7.4	50.8	127.1	11.1
HSS127.0X50.8X6.4	5.9	50.8	127.3	8.85
HSS127.0X50.8X4.8	4.4	50.8	126.8	6.6
HSS127.0X50.8X3.2	2.9	50.7	127.0	4.35
HSS101.6X76.2X9.5	8.9	76.2	101.6	13.35
HSS101.6X76.2X7.9	7.4	76.2	101.3	11.1
HSS101.6X76.2X6.4	5.9	76.2	101.8	8.85
HSS101.6X76.2X4.8	4.4	76.0	101.7	6.6
HSS101.6X76.2X3.2	2.9	76.3	101.7	4.35
HSS101.6X63.5X9.5	8.9	63.5	101.6	13.35
HSS101.6X63.5X7.9	7.4	63.5	101.3	11.1
HSS101.6X63.5X6.4	5.9	63.5	101.8	8.85
HSS101.6X63.5X4.8	4.4	63.7	101.7	6.6
HSS101.6X63.5X3.2	2.9	63.7	101.7	4.35
HSS101.6X50.8X9.5	8.9	50.8	101.6	13.35
HSS101.6X50.8X7.9	7.4	50.8	101.3	11.1
HSS101.6X50.8X6.4	5.9	50.8	101.8	8.85
HSS101.6X50.8X4.8	4.4	50.8	101.7	6.6
HSS101.6X50.8X3.2	2.9	50.7	101.7	4.35
HSS88.9X63.5X9.5	8.9	63.5	88.9	13.35
HSS88.9X63.5X7.9	7.4	63.5	88.9	11.1
HSS88.9X63.5X6.4	5.9	63.5	88.8	8.85
HSS88.9X63.5X4.8	4.4	63.7	88.8	6.6
HSS88.9X63.5X3.2	2.9	63.7	89.0	4.35
HSS88.9X50.8X6.4	5.9	50.8	88.8	8.85
HSS88.9X50.8X4.8	4.4	50.8	88.8	6.6
HSS88.9X50.8X3.2	2.9	50.7	89.0	4.35
HSS88.9X38.1X6.4	5.9	38.1	88.8	8.85
HSS88.9X38.1X4.8	4.4	38.1	88.8	6.6
HSS88.9X38.1X3.2	2.9	38.1	89.0	4.35
HSS76.2X63.5X7.9	7.4	63.5	76.2	11.1
HSS76.2X63.5X6.4	5.9	63.5	76.2	8.85
HSS76.2X63.5X4.8	4.4	63.7	76.0	6.6
HSS76.2X63.5X3.2	2.9	63.7	76.3	4.35
HSS76.2X50.8X7.9	7.4	50.8	76.2	11.1
HSS76.2X50.8X6.4	5.9	50.8	76.2	8.85
HSS76.2X50.8X4.8	4.4	50.8	76.0	6.6
HSS76.2X50.8X3.2	2.9	50.7	76.3	4.35
HSS76.2X38.1X6.4	5.9	38.1	76.2	8.85
HSS76.2X38.1X4.8	4.4	38.1	76.0	6.6
HSS76.2X38.1X3.2	2.9	38.1	76.3	4.35
HSS76.2X25.4X4.8	4.4	25.4	76.0	6.6
HSS76.2X25.4X3.2	2.9	25.4	76.3	4.35
HSS63.5X50.8X6.4	5.9	50.8	63.5	8.85
HSS63.5X50.8X4.8	4.4	50.8	63.7	6.6
HSS63.5X50.8X3.2	2.9	50.7	63.7	4.35
HSS63.5X38.1X6.4	5.9	38.1	63.5	8.85
HSS63.5X38.1X4.8	4.4	38.1	63.7	6.6
HSS63.5X38.1X3.2	2.9	38.1	63.7	4.35
HSS63.5X25.4X4.8	4.4	25.4	63.7	6.6
HSS63.5X25.4X3.2	2.9	25.4	63.7	4.35
HSS57.2X50.8X4.8	4.4	50.8	57.2	6.6
HSS57.2X50.8X3.2	2.9	50.7	57.2	4.35
HSS50.8X38.1X4.8	4.4	38.1	50.8	6.6
HSS50.8X38.1X3.2	2.9	38.1	50.7	4.35
HSS50.8X25.4X4.8	4.4	25.4	50.8	6.6
HSS50.8X25.4X3.2	2.9	25.4	50.7	4.35
HSS558.8X558.8X22.2	20.7	560.3	560.3	31.05
HSS558.8X558.8X19.0	17.7	558.5	558.5	26.55
HSS508.0X508.0X22.2	20.7	508.6	508.6	31.05
HSS508.0X508.0X19.0	17.7	507.1	507.1	26.55
HSS508.0X508.0X15.9	14.8	509.1	509.1	22.2
HSS508.0X508.0X12.7	11.8	507.9	507.9	17.7
HSS457.2X457.2X22.2	20.7	459.0	459.0	31.05
HSS457.2X457.2X19.0	17.7	457.4	457.4	26.55
HSS457.2X457.2X15.9	14.8	459.0	459.0	22.2
HSS457.2X457.2X12.7	11.8	457.1	457.1	17.7
HSS406.4X406.4X22.2	20.7	407.3	407.3	31.05
HSS406.4X406.4X19.0	17.7	406.0	406.0	26.55
HSS406.4X406.4X15.9	14.8	405.8	405.8	22.2
HSS406.4X406.4X12.7	11.8	406.3	406.3	17.7
HSS406.4X406.4X9.5	8.9	406.0	406.0	13.35
HSS406.4X406.4X7.9	7.4	406.5	406.5	11.1
HSS355.6X355.6X22.2	20.7	357.7	357.7	31.05
HSS355.6X355.6X19.0	17.7	354.6	354.6	26.55
HSS355.6X355.6X15.9	14.8	355.7	355.7	22.2
HSS355.6X355.6X12.7	11.8	355.5	355.5	17.7
HSS355.6X355.6X9.5	8.9	355.5	355.5	13.35
HSS355.6X355.6X7.9	7.4	355.5	355.5	11.1
HSS304.8X304.8X19.0	17.7	305.0	305.0	26.55
HSS304.8X304.8X15.9	14.8	305.5	305.5	22.2
HSS304.8X304.8X12.7	11.8	304.7	304.7	17.7
HSS304.8X304.8X9.5	8.9	305.0	305.0	13.35
HSS304.8X304.8X7.9	7.4	304.5	304.5	11.1
HSS304.8X304.8X6.4	5.9	304.8	304.8	8.85
HSS304.8X304.8X4.8	4.4	305.0	305.0	6.6
HSS254.0X254.0X19.0	17.7	253.5	253.5	26.55
HSS254.0X254.0X15.9	14.8	253.8	253.8	22.2
HSS254.0X254.0X12.7	11.8	253.9	253.9	17.7
HSS254.0X254.0X9.5	8.9	254.4	254.4	13.35
HSS254.0X254.0X7.9	7.4	254.3	254.3	11.1
HSS254.0X254.0X6.4	5.9	253.9	253.9	8.85
HSS254.0X254.0X4.8	4.4	254.1	254.1	6.6
HSS228.6X228.6X15.9	14.8	228.8	228.8	22.2
HSS228.6X228.6X12.7	11.8	229.1	229.1	17.7
HSS228.6X228.6X9.5	8.9	228.7	228.7	13.35
HSS228.6X228.6X7.9	7.4	228.4	228.4	11.1
HSS228.6X228.6X6.4	5.9	228.4	228.4	8.85
HSS228.6X228.6X4.8	4.4	228.5	228.5	6.6
HSS228.6X228.6X3.2	2.9	228.7	228.7	4.35
HSS203.2X203.2X15.9	14.8	203.7	203.7	22.2
HSS203.2X203.2X12.7	11.8	203.1	203.1	17.7
HSS203.2X203.2X9.5	8.9	203.0	203.0	13.35
HSS203.2X203.2X7.9	7.4	203.3	203.3	11.1
HSS203.2X203.2X6.4	5.9	203.0	203.0	8.85
HSS203.2X203.2X4.8	4.4	203.3	203.3	6.6
HSS203.2X203.2X3.2	2.9	203.3	203.3	4.35
HSS177.8X177.8X15.9	14.8	177.8	177.8	22.2
HSS177.8X177.8X12.7	11.8	178.4	178.4	17.7
HSS177.8X177.8X9.5	8.9	178.2	178.2	13.35
HSS177.8X177.8X7.9	7.4	178.1	178.1	11.1
HSS177.8X177.8X6.4	5.9	177.5	177.5	8.85
HSS177.8X177.8X4.8	4.4	177.7	177.7	6.6
HSS177.8X177.8X3.2	2.9	177.7	177.7	4.35
HSS152.4X152.4X15.9	14.8	152.5	152.5	22.2
HSS152.4X152.4X12.7	11.8	152.3	152.3	17.7
HSS152.4X152.4X9.5	8.9	152.5	152.5	13.35
HSS152.4X152.4X7.9	7.4	152.3	152.3	11.1
HSS152.4X152.4X6.4	5.9	152.7	152.7	8.85
HSS152.4X152.4X4.8	4.4	152.5	152.5	6.6
HSS152.4X152.4X3.2	2.9	152.3	152.3	4.35
HSS139.7X139.7X9.5	8.9	140.1	140.1	13.35
HSS139.7X139.7X7.9	7.4	139.7	139.7	11.1
HSS139.7X139.7X6.4	5.9	139.7	139.7	8.85
HSS139.7X139.7X4.8	4.4	139.6	139.6	6.6
HSS139.7X139.7X3.2	2.9	139.6	139.6	4.35
HSS127.0X127.0X12.7	11.8	127.0	127.0	17.7
HSS127.0X127.0X9.5	8.9	126.8	126.8	13.35
HSS127.0X127.0X7.9	7.4	127.1	127.1	11.1
HSS127.0X127.0X6.4	5.9	127.3	127.3	8.85
HSS127.0X127.0X4.8	4.4	126.8	126.8	6.6
HSS127.0X127.0X3.2	2.9	127.0	127.0	4.35
HSS114.3X114.3X12.7	11.8	114.3	114.3	17.7
HSS114.3X114.3X9.5	8.9	114.3	114.3	13.35
HSS114.3X114.3X7.9	7.4	114.6	114.6	11.1
HSS114.3X114.3X6.4	5.9	114.2	114.2	8.85
HSS114.3X114.3X4.8	4.4	114.5	114.5	6.6
HSS114.3X114.3X3.2	2.9	114.3	114.3	4.35
HSS101.6X101.6X12.7	11.8	101.6	101.6	17.7
HSS101.6X101.6X9.5	8.9	101.6	101.6	13.35
HSS101.6X101.6X7.9	7.4	101.3	101.3	11.1
HSS101.6X101.6X6.4	5.9	101.8	101.8	8.85
HSS101.6X101.6X4.8	4.4	101.7	101.7	6.6
HSS101.6X101.6X3.2	2.9	101.7	101.7	4.35
HSS88.9X88.9X9.5	8.9	88.9	88.9	13.35
HSS88.9X88.9X7.9	7.4	88.9	88.9	11.1
HSS88.9X88.9X6.4	5.9	88.8	88.8	8.85
HSS88.9X88.9X4.8	4.4	88.8	88.8	6.6
HSS88.9X88.9X3.2	2.9	89.0	89.0	4.35
HSS76.2X76.2X9.5	8.9	76.2	76.2	13.35
HSS76.2X76.2X7.9	7.4	76.2	76.2	11.1
HSS76.2X76.2X6.4	5.9	76.2	76.2	8.85
HSS76.2X76.2X4.8	4.4	76.0	76.0	6.6
HSS76.2X76.2X3.2	2.9	76.3	76.3	4.35
HSS63.5X63.5X7.9	7.4	63.5	63.5	11.1
HSS63.5X63.5X6.4	5.9	63.5	63.5	8.85
HSS63.5X63.5X4.8	4.4	63.7	63.7	6.6
HSS63.5X63.5X3.2	2.9	63.7	63.7	4.35
HSS57.2X57.2X6.4	5.9	57.2	57.2	8.85
HSS57.2X57.2X4.8	4.4	57.2	57.2	6.6
HSS57.2X57.2X3.2	2.9	57.2	57.2	4.35
HSS50.8X50.8X6.4	5.9	50.8	50.8	8.85
HSS50.8X50.8X4.8	4.4	50.8	50.8	6.6
HSS50.8X50.8X3.2	2.9	50.7	50.7	4.35
