% American Institute of Steel Construction, 2017.  All values are inches raised to the appropriate power.
% Shape, D, B, t1(2), k
L76X64X12.7	76.2	63.5	12.7	22.225
L76X64X11.1	76.2	63.5	11.112	20.638
L76X64X9.5	76.2	63.5	9.525	19.05
L76X64X7.9	76.2	63.5	7.938	17.462
L76X64X6.4	76.2	63.5	6.35	15.875
L76X64X4.8	76.2	63.5	4.762	14.288
L76X51X12.7	76.2	50.8	12.7	20.638
L76X51X9.5	76.2	50.8	9.525	17.462
L76X51X7.9	76.2	50.8	7.938	15.875
L76X51X6.4	76.2	50.8	6.35	14.288
L76X51X4.8	76.2	50.8	4.762	12.7
L64X64X12.7	63.5	63.5	12.7	19.05
L64X64X9.5	63.5	63.5	9.525	15.875
L64X64X7.9	63.5	63.5	7.938	14.288
L64X64X6.4	63.5	63.5	6.35	12.7
L64X64X4.8	63.5	63.5	4.762	11.112
L64X51X9.5	63.5	50.8	9.525	15.875
L64X51X7.9	63.5	50.8	7.938	14.288
L64X51X6.4	63.5	50.8	6.35	12.7
L64X51X4.8	63.5	50.8	4.762	11.112
L64X38X6.4	63.5	38.1	6.35	12.7
L64X38X4.8	63.5	38.1	4.762	11.112
L51X51X9.5	50.8	50.8	9.525	15.875
L51X51X7.9	50.8	50.8	7.938	14.288
L51X51X6.4	50.8	50.8	6.35	12.7
L51X51X4.8	50.8	50.8	4.762	11.112
L51X51X3.2	50.8	50.8	3.175	9.525
